Station_ID,Stop_ID,Station_Name,Destination,Route,Run_Number,Prediction_Time,Arrival_Time,Headway,Time_Of_Week,Time_Of_Day
41440,30278,Addison,Loop,Brown,430,2022-09-01T18:24:00,2022-09-01T18:25:00,8.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,431,2022-09-01T18:31:00,2022-09-01T18:32:00,7.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,432,2022-09-01T18:40:00,2022-09-01T18:41:00,9.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,433,2022-09-01T18:50:00,2022-09-01T18:51:00,10.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,426,2022-09-01T18:59:00,2022-09-01T19:00:00,9.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,427,2022-09-01T19:09:00,2022-09-01T19:10:00,10.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,435,2022-09-01T19:21:00,2022-09-01T19:22:00,12.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,428,2022-09-01T19:32:00,2022-09-01T19:33:00,11.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,422,2022-09-01T19:40:00,2022-09-01T19:41:00,8.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,429,2022-09-01T19:48:00,2022-09-01T19:49:00,8.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,423,2022-09-01T19:55:00,2022-09-01T19:56:00,7.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,430,2022-09-01T20:01:00,2022-09-01T20:02:00,6.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,424,2022-09-01T20:09:00,2022-09-01T20:10:00,8.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,431,2022-09-01T20:19:00,2022-09-01T20:20:00,10.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,425,2022-09-01T20:28:00,2022-09-01T20:29:00,9.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,426,2022-09-01T20:39:00,2022-09-01T20:40:00,11.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,427,2022-09-01T20:50:00,2022-09-01T20:51:00,11.0,Weekday,Evening
41440,30278,Addison,Loop,Brown,435,2022-09-01T20:59:00,2022-09-01T21:00:00,9.0,Weekday,Night
41440,30278,Addison,Loop,Brown,428,2022-09-01T21:10:00,2022-09-01T21:11:00,11.0,Weekday,Night
41440,30278,Addison,Loop,Brown,422,2022-09-01T21:16:00,2022-09-01T21:17:00,6.0,Weekday,Night
41440,30278,Addison,Loop,Brown,432,2022-09-01T21:26:00,2022-09-01T21:27:00,10.0,Weekday,Night
41440,30278,Addison,Loop,Brown,433,2022-09-01T21:32:00,2022-09-01T21:33:00,6.0,Weekday,Night
41440,30278,Addison,Loop,Brown,423,2022-09-01T21:39:00,2022-09-01T21:40:00,7.0,Weekday,Night
41440,30278,Addison,Loop,Brown,424,2022-09-01T21:46:00,2022-09-01T21:47:00,7.0,Weekday,Night
41440,30278,Addison,Loop,Brown,429,2022-09-01T21:56:00,2022-09-01T21:57:00,10.0,Weekday,Night
41440,30278,Addison,Loop,Brown,425,2022-09-01T22:01:00,2022-09-01T22:02:00,5.0,Weekday,Night
41440,30278,Addison,Loop,Brown,426,2022-09-01T22:09:00,2022-09-01T22:10:00,8.0,Weekday,Night
41440,30278,Addison,Loop,Brown,430,2022-09-01T22:20:00,2022-09-01T22:21:00,11.0,Weekday,Night
41440,30278,Addison,Loop,Brown,427,2022-09-01T22:30:00,2022-09-01T22:31:00,10.0,Weekday,Night
41440,30278,Addison,Loop,Brown,431,2022-09-01T22:40:00,2022-09-01T22:41:00,10.0,Weekday,Night
41440,30278,Addison,Loop,Brown,428,2022-09-01T22:51:00,2022-09-01T22:52:00,11.0,Weekday,Night
41440,30278,Addison,Loop,Brown,432,2022-09-01T23:01:00,2022-09-01T23:02:00,10.0,Weekday,Night
41440,30278,Addison,Loop,Brown,433,2022-09-01T23:11:00,2022-09-01T23:12:00,10.0,Weekday,Night
41440,30278,Addison,Loop,Brown,434,2022-09-01T23:27:00,2022-09-01T23:28:00,16.0,Weekday,Night
41440,30278,Addison,Loop,Brown,435,2022-09-01T23:34:00,2022-09-01T23:35:00,7.0,Weekday,Night
41440,30278,Addison,Loop,Brown,429,2022-09-01T23:47:00,2022-09-01T23:48:00,13.0,Weekday,Night
41440,30278,Addison,Loop,Brown,436,2022-09-01T23:57:00,2022-09-01T23:58:00,10.0,Weekday,Night
41440,30278,Addison,Loop,Brown,430,2022-09-02T00:08:00,2022-09-02T00:09:00,11.0,Weekday,Night
41440,30278,Addison,Loop,Brown,431,2022-09-02T00:24:00,2022-09-02T00:25:00,16.0,Weekday,Night
41440,30278,Addison,Loop,Brown,432,2022-09-02T00:41:00,2022-09-02T00:42:00,17.0,Weekday,Night
41440,30278,Addison,Loop,Brown,433,2022-09-02T00:55:00,2022-09-02T00:56:00,14.0,Weekday,Night
41440,30278,Addison,Loop,Brown,434,2022-09-02T01:12:00,2022-09-02T01:13:00,17.0,Weekday,Night
41440,30278,Addison,Loop,Brown,435,2022-09-02T01:25:00,2022-09-02T01:26:00,13.0,Weekday,Night
41440,30278,Addison,Loop,Brown,436,2022-09-02T01:39:00,2022-09-02T01:40:00,14.0,Weekday,Night
41440,30278,Addison,Loop,Brown,401,2022-09-02T04:08:00,2022-09-02T04:09:00,,Weekday,Night
41440,30278,Addison,Loop,Brown,402,2022-09-02T04:25:00,2022-09-02T04:26:00,17.0,Weekday,Night
41440,30278,Addison,Loop,Brown,403,2022-09-02T04:39:00,2022-09-02T04:40:00,14.0,Weekday,Night
41440,30278,Addison,Loop,Brown,404,2022-09-02T04:55:00,2022-09-02T04:56:00,16.0,Weekday,Night
41440,30278,Addison,Loop,Brown,405,2022-09-02T05:10:00,2022-09-02T05:11:00,15.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,406,2022-09-02T05:21:00,2022-09-02T05:22:00,11.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,407,2022-09-02T05:29:00,2022-09-02T05:30:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,408,2022-09-02T05:39:00,2022-09-02T05:40:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,401,2022-09-02T05:50:00,2022-09-02T05:51:00,11.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,409,2022-09-02T05:59:00,2022-09-02T06:00:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,409,2022-09-02T06:00:00,2022-09-02T06:01:00,1.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,410,2022-09-02T06:10:00,2022-09-02T06:11:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,402,2022-09-02T06:20:00,2022-09-02T06:21:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,403,2022-09-02T06:29:00,2022-09-02T06:30:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,404,2022-09-02T06:39:00,2022-09-02T06:40:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,418,2022-09-02T06:46:00,2022-09-02T06:47:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,405,2022-09-02T06:53:00,2022-09-02T06:54:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,406,2022-09-02T07:01:00,2022-09-02T07:02:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,407,2022-09-02T07:10:00,2022-09-02T07:11:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,420,2022-09-02T07:16:00,2022-09-02T07:17:00,6.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,412,2022-09-02T07:24:00,2022-09-02T07:25:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,408,2022-09-02T07:33:00,2022-09-02T07:34:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,409,2022-09-02T07:43:00,2022-09-02T07:44:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,414,2022-09-02T07:50:00,2022-09-02T07:51:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,402,2022-09-02T07:58:00,2022-09-02T07:59:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,401,2022-09-02T08:03:00,2022-09-02T08:04:00,5.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,403,2022-09-02T08:10:00,2022-09-02T08:11:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,404,2022-09-02T08:18:00,2022-09-02T08:19:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,418,2022-09-02T08:25:00,2022-09-02T08:26:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,405,2022-09-02T08:32:00,2022-09-02T08:33:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,406,2022-09-02T08:37:00,2022-09-02T08:38:00,5.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,407,2022-09-02T08:46:00,2022-09-02T08:47:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,420,2022-09-02T08:49:00,2022-09-02T08:50:00,3.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,412,2022-09-02T08:57:00,2022-09-02T08:58:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,408,2022-09-02T09:05:00,2022-09-02T09:06:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,413,2022-09-02T09:11:00,2022-09-02T09:12:00,6.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,409,2022-09-02T09:17:00,2022-09-02T09:18:00,6.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,414,2022-09-02T09:30:00,2022-09-02T09:31:00,13.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,410,2022-09-02T09:42:00,2022-09-02T09:43:00,12.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,401,2022-09-02T09:54:00,2022-09-02T09:55:00,12.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,418,2022-09-02T10:07:00,2022-09-02T10:08:00,13.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,402,2022-09-02T10:18:00,2022-09-02T10:19:00,11.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,403,2022-09-02T10:28:00,2022-09-02T10:29:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,421,2022-09-02T10:41:00,2022-09-02T10:42:00,13.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,404,2022-09-02T10:49:00,2022-09-02T10:50:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,405,2022-09-02T10:58:00,2022-09-02T10:59:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,414,2022-09-02T11:07:00,2022-09-02T11:08:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,406,2022-09-02T11:16:00,2022-09-02T11:17:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,407,2022-09-02T11:27:00,2022-09-02T11:28:00,11.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,408,2022-09-02T11:33:00,2022-09-02T11:34:00,6.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,410,2022-09-02T11:48:00,2022-09-02T11:49:00,15.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,402,2022-09-02T11:57:00,2022-09-02T11:58:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,413,2022-09-02T12:03:00,2022-09-02T12:04:00,6.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,403,2022-09-02T12:11:00,2022-09-02T12:12:00,8.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,404,2022-09-02T12:28:00,2022-09-02T12:29:00,17.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,405,2022-09-02T12:39:00,2022-09-02T12:40:00,11.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,406,2022-09-02T12:47:00,2022-09-02T12:48:00,8.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,417,2022-09-02T12:57:00,2022-09-02T12:58:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,407,2022-09-02T13:08:00,2022-09-02T13:09:00,11.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,408,2022-09-02T13:17:00,2022-09-02T13:18:00,9.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,409,2022-09-02T13:24:00,2022-09-02T13:25:00,7.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,410,2022-09-02T13:32:00,2022-09-02T13:33:00,8.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,412,2022-09-02T13:40:00,2022-09-02T13:41:00,8.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,413,2022-09-02T13:57:00,2022-09-02T13:58:00,17.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,422,2022-09-02T14:17:00,2022-09-02T14:18:00,20.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,423,2022-09-02T14:27:00,2022-09-02T14:28:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,420,2022-09-02T14:39:00,2022-09-02T14:40:00,12.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,424,2022-09-02T14:54:00,2022-09-02T14:55:00,15.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,418,2022-09-02T15:10:00,2022-09-02T15:11:00,16.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,412,2022-09-02T15:20:00,2022-09-02T15:21:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,427,2022-09-02T15:30:00,2022-09-02T15:31:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,413,2022-09-02T15:41:00,2022-09-02T15:42:00,11.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,428,2022-09-02T15:50:00,2022-09-02T15:51:00,9.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,422,2022-09-02T15:59:00,2022-09-02T16:00:00,9.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,422,2022-09-02T16:00:00,2022-09-02T16:01:00,1.0,Weekday,Afternoon
