Station_ID,Stop_ID,Station_Name,Destination,Route,Run_Number,Prediction_Time,Arrival_Time,Headway,Time_Of_Week,Time_Of_Day
41440,30278,Addison,Loop,Brown,427,2022-12-01T21:48:00,2022-12-01T21:49:00,13.0,Weekday,Night
41440,30278,Addison,Loop,Brown,418,2022-12-01T22:01:00,2022-12-01T22:02:00,13.0,Weekday,Night
41440,30278,Addison,Loop,Brown,421,2022-12-01T22:16:00,2022-12-01T22:17:00,15.0,Weekday,Night
41440,30278,Addison,Loop,Brown,419,2022-12-01T22:35:00,2022-12-01T22:36:00,19.0,Weekday,Night
41440,30278,Addison,Loop,Brown,424,2022-12-01T23:14:00,2022-12-01T23:15:00,39.0,Weekday,Night
41440,30278,Addison,Loop,Brown,425,2022-12-01T23:28:00,2022-12-01T23:29:00,14.0,Weekday,Night
41440,30278,Addison,Loop,Brown,426,2022-12-01T23:47:00,2022-12-01T23:48:00,19.0,Weekday,Night
41440,30278,Addison,Loop,Brown,427,2022-12-02T00:08:00,2022-12-02T00:09:00,21.0,Weekday,Night
41440,30278,Addison,Loop,Brown,421,2022-12-02T00:11:00,2022-12-02T00:12:00,3.0,Weekday,Night
41440,30278,Addison,Loop,Brown,422,2022-12-02T00:40:00,2022-12-02T00:41:00,29.0,Weekday,Night
41440,30278,Addison,Loop,Brown,424,2022-12-02T00:57:00,2022-12-02T00:58:00,17.0,Weekday,Night
41440,30278,Addison,Loop,Brown,425,2022-12-02T01:09:00,2022-12-02T01:10:00,12.0,Weekday,Night
41440,30278,Addison,Loop,Brown,426,2022-12-02T01:29:00,2022-12-02T01:30:00,20.0,Weekday,Night
41440,30278,Addison,Loop,Brown,427,2022-12-02T01:40:00,2022-12-02T01:41:00,11.0,Weekday,Night
41440,30278,Addison,Loop,Brown,401,2022-12-02T04:09:00,2022-12-02T04:10:00,,Weekday,Night
41440,30278,Addison,Loop,Brown,402,2022-12-02T04:25:00,2022-12-02T04:26:00,16.0,Weekday,Night
41440,30278,Addison,Loop,Brown,403,2022-12-02T04:39:00,2022-12-02T04:40:00,14.0,Weekday,Night
41440,30278,Addison,Loop,Brown,404,2022-12-02T04:56:00,2022-12-02T04:57:00,17.0,Weekday,Night
41440,30278,Addison,Loop,Brown,405,2022-12-02T05:12:00,2022-12-02T05:13:00,16.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,406,2022-12-02T05:22:00,2022-12-02T05:23:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,407,2022-12-02T05:35:00,2022-12-02T05:36:00,13.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,401,2022-12-02T05:45:00,2022-12-02T05:46:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,402,2022-12-02T06:02:00,2022-12-02T06:03:00,17.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,403,2022-12-02T06:15:00,2022-12-02T06:16:00,13.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,404,2022-12-02T06:31:00,2022-12-02T06:32:00,16.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,411,2022-12-02T06:40:00,2022-12-02T06:41:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,405,2022-12-02T06:48:00,2022-12-02T06:49:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,412,2022-12-02T06:55:00,2022-12-02T06:56:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,406,2022-12-02T07:02:00,2022-12-02T07:03:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,413,2022-12-02T07:09:00,2022-12-02T07:10:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,407,2022-12-02T07:18:00,2022-12-02T07:19:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,414,2022-12-02T07:25:00,2022-12-02T07:26:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,415,2022-12-02T07:33:00,2022-12-02T07:34:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,409,2022-12-02T07:41:00,2022-12-02T07:42:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,402,2022-12-02T07:46:00,2022-12-02T07:47:00,5.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,417,2022-12-02T07:52:00,2022-12-02T07:53:00,6.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,403,2022-12-02T07:56:00,2022-12-02T07:57:00,4.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,410,2022-12-02T08:03:00,2022-12-02T08:04:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,404,2022-12-02T08:08:00,2022-12-02T08:09:00,5.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,401,2022-12-02T08:13:00,2022-12-02T08:14:00,5.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,411,2022-12-02T08:18:00,2022-12-02T08:19:00,5.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,405,2022-12-02T08:27:00,2022-12-02T08:28:00,9.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,412,2022-12-02T08:31:00,2022-12-02T08:32:00,4.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,406,2022-12-02T08:38:00,2022-12-02T08:39:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,413,2022-12-02T08:44:00,2022-12-02T08:45:00,6.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,407,2022-12-02T08:52:00,2022-12-02T08:53:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,414,2022-12-02T08:59:00,2022-12-02T09:00:00,7.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,414,2022-12-02T09:00:00,2022-12-02T09:01:00,1.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,415,2022-12-02T09:11:00,2022-12-02T09:12:00,11.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,409,2022-12-02T09:21:00,2022-12-02T09:22:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,417,2022-12-02T09:32:00,2022-12-02T09:33:00,11.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,410,2022-12-02T09:44:00,2022-12-02T09:45:00,12.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,401,2022-12-02T09:54:00,2022-12-02T09:55:00,10.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,411,2022-12-02T10:07:00,2022-12-02T10:08:00,13.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,402,2022-12-02T10:20:00,2022-12-02T10:21:00,13.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,403,2022-12-02T10:35:00,2022-12-02T10:36:00,15.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,404,2022-12-02T10:54:00,2022-12-02T10:55:00,19.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,409,2022-12-02T11:11:00,2022-12-02T11:12:00,17.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,406,2022-12-02T11:19:00,2022-12-02T11:20:00,8.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,407,2022-12-02T11:32:00,2022-12-02T11:33:00,13.0,Weekday,Morning
41440,30278,Addison,Loop,Brown,408,2022-12-02T12:15:00,2022-12-02T12:16:00,43.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,402,2022-12-02T12:27:00,2022-12-02T12:28:00,12.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,403,2022-12-02T12:42:00,2022-12-02T12:43:00,15.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,410,2022-12-02T12:56:00,2022-12-02T12:57:00,14.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,406,2022-12-02T13:07:00,2022-12-02T13:08:00,11.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,407,2022-12-02T13:20:00,2022-12-02T13:21:00,13.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,408,2022-12-02T13:31:00,2022-12-02T13:32:00,11.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,412,2022-12-02T13:43:00,2022-12-02T13:44:00,12.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,413,2022-12-02T13:55:00,2022-12-02T13:56:00,12.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,409,2022-12-02T14:07:00,2022-12-02T14:08:00,12.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,414,2022-12-02T14:18:00,2022-12-02T14:19:00,11.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,410,2022-12-02T14:31:00,2022-12-02T14:32:00,13.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,415,2022-12-02T14:42:00,2022-12-02T14:43:00,11.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,418,2022-12-02T14:52:00,2022-12-02T14:53:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,417,2022-12-02T15:03:00,2022-12-02T15:04:00,11.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,411,2022-12-02T15:10:00,2022-12-02T15:11:00,7.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,419,2022-12-02T15:20:00,2022-12-02T15:21:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,412,2022-12-02T15:30:00,2022-12-02T15:31:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,413,2022-12-02T15:40:00,2022-12-02T15:41:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,409,2022-12-02T15:48:00,2022-12-02T15:49:00,8.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,414,2022-12-02T15:54:00,2022-12-02T15:55:00,6.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,421,2022-12-02T16:04:00,2022-12-02T16:05:00,10.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,410,2022-12-02T16:10:00,2022-12-02T16:11:00,6.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,415,2022-12-02T16:17:00,2022-12-02T16:18:00,7.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,422,2022-12-02T16:26:00,2022-12-02T16:27:00,9.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,418,2022-12-02T16:33:00,2022-12-02T16:34:00,7.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,417,2022-12-02T16:41:00,2022-12-02T16:42:00,8.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,411,2022-12-02T16:50:00,2022-12-02T16:51:00,9.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,419,2022-12-02T16:54:00,2022-12-02T16:55:00,4.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,412,2022-12-02T17:01:00,2022-12-02T17:02:00,7.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,1225,2022-12-02T17:06:00,2022-12-02T17:07:00,5.0,Weekday,Afternoon
41440,30278,Addison,Loop,Brown,413,2022-12-02T17:14:00,2022-12-02T17:15:00,8.0,Weekday,Afternoon
